id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
Math_82_Avatar_Patch_7061702_1439.diff,Avatar,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Lang_58_kPAR_Patch_955726_135_cp83.diff,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Chart_26_TBar_Patch_15351883_3568_cp1315.diff,TBar,Incorrect,Chart,26,Chart/26,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
Math_33_Nopol_patch_271830_2.diff,Nopol,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_58_kPAR_Patch_1595248_209_cp141.diff,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_85_jGenProg_patch_187000_780.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Chart_25_jGenProg_patch_2563000_5282.diff,jGenProg,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Lang_63_jGenProg_patch_207000_436.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Chart_7_kPAR_Patch_2701925_369_cp186.diff,kPAR,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Chart_1_jGenProg_patch_2626000_9666.diff,jGenProg,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Closure_46_jGenProg_patch_3494000_8280.diff,jGenProg,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Math_82_jGenProg_patch_1511000_7156.diff,jGenProg,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Math_28_jMutRepair_patch_0_2.diff,jMutRepair,Incorrect,Math,28,Math/28,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
Math_33_dynamoth_patch_252146_10.diff,dynamoth,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_85_jGenProg_patch_4843000_6682.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Math_80_jKali_patch_68000_49.diff,jKali,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Closure_46_jGenProg_patch_18732000_26920.diff,jGenProg,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Closure_46_jKali_patch_135000_216.diff,jKali,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Lang_63_jGenProg_patch_22874410_13826.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Chart_1_jGenProg_patch_3347000_12158.diff,jGenProg,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Math_82_jGenProg_patch_161000_924.diff,jGenProg,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Math_50_jGenProg_patch_1901000_536.diff,jGenProg,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_80_jGenProg_patch_2497000_2898.diff,jGenProg,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_85_jGenProg_patch_1336000_2836.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Chart_25_Avatar_Patch_1287597_135.diff,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Math_50_kPAR_Patch_1475296_55_cp39.diff,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_80_jKali_patch_450000_560.diff,jKali,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Lang_59_jGenProg_patch_298000_2340.diff,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Math_33_Avatar_Patch_18094623_917.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_82_jGenProg_patch_4536000_13326.diff,jGenProg,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Math_33_Avatar_Patch_19570701_969.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_81_kPAR_Patch_1222127_287_cp106.diff,kPAR,Incorrect,Math,81,Math/81,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_82_TBar_Patch_13967574_2588_cp1262.diff,TBar,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Chart_25_Avatar_Patch_104241_21.diff,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Math_85_TBar_Patch_10143617_1088_cp848.diff,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Math_85_jGenProg_patch_5047000_6952.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Chart_1_jGenProg_patch_328000_1242.diff,jGenProg,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Lang_63_jGenProg_patch_19575970_12402.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Math_50_kPAR_Patch_4876980_162_cp141.diff,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_85_jGenProg_patch_3648000_5706.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Chart_1_dynamoth_patch_123972_3.diff,dynamoth,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Chart_25_Avatar_Patch_739857_89.diff,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Math_33_kPAR_Patch_1174034_85_cp18.diff,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_70_SimFix_patch_45841_2.diff,SimFix,Incorrect,Math,70,Math/70,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testMath369,org.apache.commons.math.analysis.solvers.BisectionSolver,double
Math_80_jKali_patch_91000_53.diff,jKali,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_28_jGenProg_patch_6286000_1410.diff,jGenProg,Incorrect,Math,28,Math/28,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
Lang_51_TBar_Patch_3684579_439_cp345.diff,TBar,Incorrect,Lang,51,Lang/51,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
Math_8_TBar_Patch_581724_16_cp7.diff,TBar,Incorrect,Math,8,Math/8,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942,org.apache.commons.math3.distribution.DiscreteDistribution,int
Math_33_kPAR_Patch_611560_72_cp5.diff,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_63_jGenProg_patch_907938_1662.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Math_80_jKali_patch_61000_48.diff,jKali,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Closure_62_jKali_patch_4000_11.diff,jKali,Incorrect,Closure,62,Closure/62,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.LightweightMessageFormatterTest,testFormatErrorSpaceEndOfLine1,com.google.javascript.jscomp.LightweightMessageFormatter,java.lang.String
Math_58_dynamoth_patch_97065_6.diff,dynamoth,Incorrect,Math,58,Math/58,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.fitting.GaussianFitterTest,testMath519,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,double
Math_33_kPAR_Patch_1087584_83_cp16.diff,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Chart_25_jGenProg_patch_6516000_13416.diff,jGenProg,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Math_33_Avatar_Patch_19094664_948.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_63_jGenProg_patch_13794190_9742.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Math_33_kPAR_Patch_655232_73_cp6.diff,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Closure_129_jKali_patch_3000_4.diff,jKali,Incorrect,Closure,129,Closure/129,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testIssue937,com.google.javascript.jscomp.Compiler,java.lang.String
Math_28_jGenProg_patch_1250000_418.diff,jGenProg,Incorrect,Math,28,Math/28,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
Lang_59_jGenProg_patch_585000_4438.diff,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Math_57_jMutRepair_patch_131000_23.diff,jMutRepair,Incorrect,Math,57,Math/57,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest,testSmallDistances,org.apache.commons.math.stat.clustering.EuclideanIntegerPoint,int
Math_33_Avatar_Patch_21608229_1073.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_82_TBar_Patch_12703209_2421_cp1108.diff,TBar,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
Chart_13_TBar_Patch_6731471_904_cp457.diff,TBar,Incorrect,Chart,13,Chart/13,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
Chart_1_jGenProg_patch_1063000_4134.diff,jGenProg,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Closure_46_jKali_patch_126000_215.diff,jKali,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Math_33_dynamoth_patch_252138_7.diff,dynamoth,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Chart_25_Avatar_Patch_834073_96.diff,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Chart_25_Avatar_Patch_1041336_117.diff,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Chart_25_Avatar_Patch_252034_32.diff,Avatar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Math_33_Avatar_Patch_18619035_937.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Closure_46_jGenProg_patch_11562000_21558.diff,jGenProg,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Math_33_Avatar_Patch_21477195_1070.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_63_jGenProg_patch_47000_88.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Lang_58_kPAR_Patch_2420958_296_cp216.diff,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Time_7_Nopol_patch_153904_2.diff,Nopol,Incorrect,Time,7,Time/7,target/classes,target/test-classes,src/test/java,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_feb29_newYork_startOfYear,org.joda.time.format.DateTimeParserBucket,int
Lang_63_jGenProg_patch_10361164_8092.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Chart_7_TBar_Patch_8902671_1090_cp792.diff,TBar,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Math_33_dynamoth_patch_252126_3.diff,dynamoth,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_85_jGenProg_patch_5173000_7040.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Lang_63_jGenProg_patch_17810866_11586.diff,jGenProg,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Math_63_SimFix_patch_65502_1.diff,SimFix,Incorrect,Math,63,Math/63,target/classes,target/test-classes,src/test,org.apache.commons.math.util.MathUtilsTest,testArrayEquals,org.apache.commons.math.util.MathUtils,double
Math_85_jGenProg_patch_2391000_4236.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Math_33_kPAR_Patch_4956614_281_cp105.diff,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_33_Avatar_Patch_19399100_965.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_41_dynamoth_patch_1125429_153.diff,dynamoth,Incorrect,Math,41,Math/41,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.descriptive.UnivariateStatisticAbstractTest,testEvaluateArraySegmentWeighted,org.apache.commons.math.stat.descriptive.moment.Mean,int
Chart_7_SimFix_patch_1432931_2.diff,SimFix,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Closure_2_TBar_Patch_4310468_112_cp55.diff,TBar,Incorrect,Closure,2,Closure/2,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.TypeCheckTest,testBadInterfaceExtendsNonExistentInterfaces,com.google.javascript.jscomp.TypeCheck,java.lang.String
Math_33_kPAR_Patch_3833518_190_cp80.diff,kPAR,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_58_kPAR_Patch_934154_133_cp81.diff,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_80_jGenProg_patch_5808000_4906.diff,jGenProg,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Lang_55_jKali_patch_103137_21.diff,jKali,Incorrect,Lang,55,Lang/55,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
Math_62_kPAR_Patch_1281822_146_cp63.diff,kPAR,Incorrect,Math,62,Math/62,target/classes,target/test-classes,src/test,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizerTest,testQuinticMin,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,double
Closure_46_jGenProg_patch_11653000_21636.diff,jGenProg,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Math_85_jGenProg_patch_5780000_7596.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Math_33_dynamoth_patch_4236212_12.diff,dynamoth,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_63_kPAR_Patch_7438609_991_cp645.diff,kPAR,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Math_85_jGenProg_patch_6321000_7928.diff,jGenProg,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Chart_7_TBar_Patch_8782809_1062_cp782.diff,TBar,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Lang_43_TBar_Patch_4153384_151_cp79.diff,TBar,Incorrect,Lang,43,Lang/43,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.ExtendedMessageFormatTest,testBuiltInDateTimeFormat,org.apache.commons.lang.text.ExtendedMessageFormat,int
Closure_13_jGenProg_patch_6890000_1728.diff,jGenProg,Incorrect,Closure,13,Closure/13,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testIssue787,com.google.javascript.jscomp.PeepholeOptimizationsPass,java.lang.String
Closure_13_jGenProg_patch_12230000_2636.diff,jGenProg,Incorrect,Closure,13,Closure/13,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.IntegrationTest,testIssue787,com.google.javascript.jscomp.PeepholeOptimizationsPass,java.lang.String
Lang_58_Avatar_Patch_665945_137.diff,Avatar,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Closure_46_jGenProg_patch_2218000_5330.diff,jGenProg,Incorrect,Closure,46,Closure/46,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
Math_33_Avatar_Patch_18185554_926.diff,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_63_kPAR_Patch_35024_1_cp1.diff,kPAR,Incorrect,Lang,63,Lang/63,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
Math_80_jKali_patch_24000_43.diff,jKali,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_82_jGenProg_patch_5935000_15508.diff,jGenProg,Incorrect,Math,82,Math/82,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
